区域,lon,lat
黄浦区,121.4751802,31.22105982
黄浦区,121.4753612,31.22117142
黄浦区,121.4686192,31.21846867
黄浦区,121.4722088,31.21964628
黄浦区,121.4716322,31.22122724
黄浦区,121.4706222,31.22084558
黄浦区,121.4710181,31.2208784
黄浦区,121.4725946,31.22096239
黄浦区,121.4713487,31.22096739
黄浦区,121.4712278,31.22193878
黄浦区,121.4724248,31.22091554
黄浦区,121.468329,31.22260754
黄浦区,121.4680074,31.22243305
黄浦区,121.4682061,31.22221659
黄浦区,121.4685651,31.22275848
黄浦区,121.468123,31.22258709
徐汇区,121.4594488,31.21604945
徐汇区,121.4621491,31.21423198
徐汇区,121.4627022,31.21651074
徐汇区,121.4608158,31.21800283
徐汇区,121.4607604,31.21658722
徐汇区,121.4581174,31.21788312
徐汇区,121.458854,31.21731873
徐汇区,121.4641162,31.21501154
徐汇区,121.4652753,31.21552869
徐汇区,121.4649057,31.21533546
徐汇区,121.4642646,31.21474021
徐汇区,121.4641631,31.21579202
徐汇区,121.4649759,31.21528435
徐汇区,121.4657938,31.21591851
徐汇区,121.4678647,31.2159601
徐汇区,121.466087,31.21586275
徐汇区,121.4660673,31.2151849
徐汇区,121.4676127,31.21600541
徐汇区,121.4657354,31.21567739
徐汇区,121.4655655,31.21553108
徐汇区,121.4664974,31.21439967
徐汇区,121.4670419,31.21678022
徐汇区,121.4659645,31.21822629
徐汇区,121.4659595,31.21825037
徐汇区,121.4650539,31.21724859
徐汇区,121.4642604,31.21676777
徐汇区,121.4642726,31.21699163
徐汇区,121.4642924,31.21670726
徐汇区,121.4647317,31.21727963
徐汇区,121.4652127,31.21734712
徐汇区,121.4641659,31.21662917
徐汇区,121.4640947,31.2168093
徐汇区,121.4646191,31.21715435
徐汇区,121.4632633,31.21657063
徐汇区,121.4647799,31.2173569
徐汇区,121.4641437,31.21654949
徐汇区,121.4647467,31.2172794
徐汇区,121.4650398,31.21712279
徐汇区,121.4642103,31.21689556
徐汇区,121.4640519,31.21719704
徐汇区,121.4641813,31.21704804
徐汇区,121.4654193,31.21711979
徐汇区,121.4636604,31.21964846
徐汇区,121.4637476,31.21944911
徐汇区,121.4635866,31.22026268
徐汇区,121.4635128,31.21963064
徐汇区,121.4631765,31.22088284
徐汇区,121.4655024,31.21930295
徐汇区,121.4659574,31.21943667
徐汇区,121.4664704,31.22053052
徐汇区,121.4666399,31.22024067
徐汇区,121.4660089,31.22111018
黄浦区,121.4678996,31.2219008
黄浦区,121.4662673,31.22303733
黄浦区,121.4679239,31.22219544
黄浦区,121.4679062,31.22284386
黄浦区,121.4667996,31.22157429
黄浦区,121.4662275,31.22216282
黄浦区,121.4680429,31.22289052
黄浦区,121.4662566,31.22204632
黄浦区,121.4659577,31.22263329
黄浦区,121.4664775,31.22198869
黄浦区,121.4658162,31.22267059
黄浦区,121.4659648,31.22269219
徐汇区,121.4586885,31.21971515
徐汇区,121.4585876,31.22021539
徐汇区,121.4622376,31.22035015
徐汇区,121.4614885,31.21974231
徐汇区,121.4616725,31.21886963
徐汇区,121.4624096,31.22088784
徐汇区,121.4624286,31.22215882
徐汇区,121.4629198,31.22136666
徐汇区,121.4587828,31.22255262
徐汇区,121.4586917,31.22285572
徐汇区,121.4599674,31.2224855
黄浦区,121.4805713,31.20550615
黄浦区,121.4794286,31.20827726
黄浦区,121.4841168,31.21258595
黄浦区,121.4847336,31.21157495
黄浦区,121.4793009,31.21230375
黄浦区,121.4925388,31.20511938
黄浦区,121.490445,31.20853456
黄浦区,121.490869,31.20794644
黄浦区,121.490088,31.20781548
黄浦区,121.4896723,31.20771751
黄浦区,121.4899734,31.20772311
黄浦区,121.4886621,31.20839686
黄浦区,121.4934418,31.2052252
黄浦区,121.4966297,31.20822358
黄浦区,121.496679,31.20832614
黄浦区,121.495324,31.20887886
黄浦区,121.4974768,31.2102454
黄浦区,121.4885795,31.20915633
黄浦区,121.4906129,31.20978252
黄浦区,121.4907285,31.21000496
黄浦区,121.4880195,31.21350518
黄浦区,121.4903731,31.21755086
黄浦区,121.4898506,31.21683224
黄浦区,121.4969853,31.21408978
黄浦区,121.4928327,31.21645861
黄浦区,121.4933936,31.21652471
黄浦区,121.4934173,31.2172936
黄浦区,121.4937122,31.21731907
黄浦区,121.4945536,31.21968286
黄浦区,121.4893894,31.22000673
黄浦区,121.4785416,31.21597698
黄浦区,121.4782689,31.21440274
黄浦区,121.4789054,31.21385059
黄浦区,121.4815946,31.21754944
黄浦区,121.4814521,31.2177521
黄浦区,121.4782657,31.21645731
黄浦区,121.4780499,31.21683448
黄浦区,121.4833957,31.21487926
黄浦区,121.4840253,31.21573135
黄浦区,121.4844874,31.21358074
黄浦区,121.4867334,31.21372585
黄浦区,121.4831677,31.21981846
黄浦区,121.4835576,31.21993755
黄浦区,121.4857474,31.22137995
黄浦区,121.4778886,31.21988321
黄浦区,121.4788803,31.21840316
黄浦区,121.481429,31.22036309
黄浦区,121.4814171,31.22059936
黄浦区,121.4812925,31.22047962
黄浦区,121.482853,31.22071728
黄浦区,121.4796048,31.22251038
黄浦区,121.4797154,31.22267033
黄浦区,121.479649,31.22256156
黄浦区,121.4800277,31.22085715
黄浦区,121.4782297,31.22350245
黄浦区,121.4796343,31.22316094
黄浦区,121.4789708,31.22422058
黄浦区,121.4796595,31.22315547
黄浦区,121.4780951,31.22350799
黄浦区,121.4808091,31.22699663
黄浦区,121.4805969,31.22662551
黄浦区,121.4809285,31.22672538
黄浦区,121.4807646,31.22654339
黄浦区,121.4820531,31.22525554
黄浦区,121.4803208,31.2270807
黄浦区,121.4810141,31.22707985
黄浦区,121.4860207,31.22665821
黄浦区,121.4855306,31.22665746
黄浦区,121.4856291,31.22685982
黄浦区,121.4844654,31.2279359
黄浦区,121.4822149,31.23017517
黄浦区,121.4799894,31.23038222
黄浦区,121.4902034,31.22292436
黄浦区,121.4901343,31.22309239
黄浦区,121.4906239,31.22285337
黄浦区,121.4907655,31.22465367
黄浦区,121.4900018,31.22678385
黄浦区,121.4890037,31.23194811
黄浦区,121.4901801,31.23151072
黄浦区,121.488047,31.23222586
黄浦区,121.491184,31.23281867
黄浦区,121.4911471,31.23650623
黄浦区,121.4891718,31.23658968
黄浦区,121.4884419,31.2366838
黄浦区,121.4880754,31.23650651
黄浦区,121.4942951,31.23831047
黄浦区,121.4933151,31.23859003
黄浦区,121.4972108,31.23794565
黄浦区,121.4963812,31.24097625
黄浦区,121.4966859,31.24119232
黄浦区,121.4885683,31.23826581
黄浦区,121.4882582,31.23680865
黄浦区,121.488764,31.23846081
黄浦区,121.4927163,31.23787949
黄浦区,121.4927284,31.23767934
黄浦区,121.4912332,31.23809201
黄浦区,121.492709,31.23937952
黄浦区,121.4910883,31.24041689
黄浦区,121.4907549,31.24120547
黄浦区,121.4906506,31.24114894
黄浦区,121.4886399,31.24118255
黄浦区,121.4879687,31.23943709
黄浦区,121.4888783,31.23961301
黄浦区,121.489861,31.23974836
黄浦区,121.4817745,31.23304837
黄浦区,121.4805377,31.2339012
黄浦区,121.4800766,31.23456981
黄浦区,121.4870079,31.23306048
黄浦区,121.4865891,31.23275332
黄浦区,121.4869729,31.23609211
黄浦区,121.4875674,31.23622654
黄浦区,121.4867249,31.23573015
黄浦区,121.4855569,31.23571561
黄浦区,121.4851682,31.23524623
黄浦区,121.4875852,31.23871019
黄浦区,121.4859504,31.23836094
黄浦区,121.4862615,31.24005167
黄浦区,121.4855968,31.23922986
黄浦区,121.4855767,31.2391352
黄浦区,121.4871009,31.24057187
黄浦区,121.4789098,31.23880165
黄浦区,121.4784285,31.23880673
黄浦区,121.479573,31.23893918
黄浦区,121.480631,31.23923242
黄浦区,121.4826335,31.23872277
静安区,121.4584168,31.22417904
徐汇区,121.4600313,31.2235649
静安区,121.4596807,31.22444535
静安区,121.4590586,31.2240857
静安区,121.4597911,31.224452
静安区,121.4594399,31.22429022
徐汇区,121.4591404,31.22344163
徐汇区,121.4591586,31.22360345
徐汇区,121.4609572,31.22502032
徐汇区,121.4613114,31.22501664
静安区,121.4612925,31.22538195
静安区,121.4608982,31.22539015
静安区,121.461109,31.2255154
徐汇区,121.4622281,31.22405697
徐汇区,121.4641631,31.22541693
黄浦区,121.4650245,31.22528261
黄浦区,121.4653771,31.22384882
黄浦区,121.4654002,31.22389846
黄浦区,121.4648565,31.22477116
黄浦区,121.4680091,31.22354322
黄浦区,121.4668546,31.22616414
黄浦区,121.4666221,31.22726013
黄浦区,121.466578,31.22737588
黄浦区,121.4666432,31.22730479
黄浦区,121.4668405,31.22614937
黄浦区,121.4642331,31.22678406
黄浦区,121.4639524,31.22757941
黄浦区,121.464446,31.22691982
静安区,121.463952,31.22674932
黄浦区,121.4641288,31.22709369
黄浦区,121.4646197,31.22684413
徐汇区,121.4638272,31.22611711
黄浦区,121.4634548,31.22849594
黄浦区,121.4636143,31.22802453
黄浦区,121.4664803,31.22918269
黄浦区,121.4664712,31.22912583
黄浦区,121.4671693,31.22929125
黄浦区,121.4672808,31.22938138
黄浦区,121.4666506,31.22803076
静安区,121.466905,31.2323009
静安区,121.4669108,31.23144675
静安区,121.4669741,31.23160871
静安区,121.4669982,31.23143329
静安区,121.4643615,31.23222562
静安区,121.4631094,31.23096023
静安区,121.4634045,31.23102692
静安区,121.4632138,31.23120373
静安区,121.4609061,31.22948955
静安区,121.4614902,31.22980983
静安区,121.4609362,31.22969417
静安区,121.4624962,31.23140306
静安区,121.4623309,31.23245546
静安区,121.4628786,31.23147561
黄浦区,121.4686363,31.22425049
黄浦区,121.4699186,31.22335771
黄浦区,121.4686974,31.22395138
黄浦区,121.4682027,31.22308281
黄浦区,121.4701405,31.22477497
黄浦区,121.4698353,31.22511349
黄浦区,121.4698704,31.22340958
黄浦区,121.4695727,31.22435204
黄浦区,121.4696229,31.22444616
黄浦区,121.4704968,31.22413045
黄浦区,121.4721293,31.22383655
黄浦区,121.4709092,31.22336585
黄浦区,121.4725691,31.2251196
黄浦区,121.4710308,31.22337364
黄浦区,121.4708705,31.22408367
黄浦区,121.4728353,31.22315533
黄浦区,121.4712009,31.2237796
黄浦区,121.4708724,31.22393061
黄浦区,121.4706002,31.22409458
黄浦区,121.4727036,31.22471004
黄浦区,121.4714551,31.22375395
黄浦区,121.4708113,31.22427378
黄浦区,121.4715727,31.22396783
黄浦区,121.471422,31.22393759
黄浦区,121.472832,31.22633288
黄浦区,121.468873,31.22735681
黄浦区,121.4687846,31.22733035
黄浦区,121.4683667,31.2272356
黄浦区,121.4686359,31.22728194
黄浦区,121.4703501,31.22584236
黄浦区,121.4686068,31.22737245
黄浦区,121.4702042,31.22557595
黄浦区,121.4703591,31.2258662
黄浦区,121.4701413,31.22623717
黄浦区,121.4702576,31.22571501
黄浦区,121.4687987,31.22738011
黄浦区,121.4694447,31.22755576
黄浦区,121.4701674,31.22627271
黄浦区,121.4764953,31.22529762
黄浦区,121.4767112,31.22504948
黄浦区,121.4765204,31.22522313
黄浦区,121.4763888,31.22525163
黄浦区,121.477485,31.22698007
黄浦区,121.4759859,31.22554032
黄浦区,121.4755766,31.22676826
黄浦区,121.4754128,31.22681437
黄浦区,121.4755102,31.22669051
黄浦区,121.4743308,31.22747591
黄浦区,121.4744292,31.22720603
黄浦区,121.4740294,31.22767662
黄浦区,121.4730754,31.22918868
黄浦区,121.4750495,31.2280114
黄浦区,121.4752174,31.22815223
黄浦区,121.4771467,31.22778458
黄浦区,121.4768042,31.22831514
黄浦区,121.4772423,31.22826182
黄浦区,121.4698185,31.22775414
黄浦区,121.4697975,31.22791654
静安区,121.4709661,31.23176682
静安区,121.472628,31.23173822
静安区,121.4709584,31.23360205
静安区,121.4707685,31.23304548
静安区,121.4734371,31.23297718
静安区,121.4730061,31.23315025
静安区,121.4733447,31.23328393
黄浦区,121.4772246,31.23343554
黄浦区,121.4765645,31.2341111
黄浦区,121.4772529,31.23433504
黄浦区,121.4775202,31.23500298
黄浦区,121.4755728,31.23586595
黄浦区,121.4759968,31.2356449
黄浦区,121.475627,31.23585792
黄浦区,121.476237,31.23640034
黄浦区,121.4751095,31.23632173
黄浦区,121.4758068,31.23730249
黄浦区,121.4775443,31.23772251
黄浦区,121.477494,31.23844244
黄浦区,121.47645,31.23774128
静安区,121.4691854,31.23724187
静安区,121.4703095,31.23791382
静安区,121.4707626,31.23730665
静安区,121.4725531,31.23732574
静安区,121.4699677,31.23965589
静安区,121.459276,31.23668117
静安区,121.4598056,31.23492478
静安区,121.4591346,31.23721883
静安区,121.4592539,31.23717543
静安区,121.4583984,31.23533725
静安区,121.4595779,31.23491955
静安区,121.4600825,31.23551837
静安区,121.4655002,31.23324686
静安区,121.4645875,31.23268517
静安区,121.4652323,31.23457416
静安区,121.4658376,31.23274543
静安区,121.4658237,31.2340027
静安区,121.466126,31.23528483
静安区,121.4671243,31.23592434
静安区,121.4658138,31.23545189
静安区,121.4637524,31.23822892
静安区,121.4657303,31.23823321
静安区,121.4665367,31.23824108
静安区,121.4670008,31.23710441
静安区,121.4673744,31.23722913
静安区,121.466241,31.24079481
静安区,121.4666217,31.24031959
静安区,121.4662972,31.24083689
静安区,121.4663906,31.24074737
静安区,121.4671396,31.24143289
静安区,121.465222,31.23977325
静安区,121.4584855,31.23860424
静安区,121.458604,31.23783093
静安区,121.4584535,31.23823461
静安区,121.4582649,31.2386297
静安区,121.4584756,31.23810637
静安区,121.4582619,31.23843174
静安区,121.4589189,31.23752734
静安区,121.4582469,31.2383369
静安区,121.4614967,31.24105488
静安区,121.4616641,31.24151658
静安区,121.4593568,31.24045309
静安区,121.4630085,31.24908375
静安区,121.4632534,31.24905419
静安区,121.4644778,31.25108143
静安区,121.4633808,31.24921529
静安区,121.4623646,31.2499328
静安区,121.4599526,31.24962077
静安区,121.459003,31.24916824
静安区,121.4603927,31.25011217
静安区,121.4689613,31.24256252
静安区,121.4686108,31.24242366
静安区,121.4682591,31.24272072
黄浦区,121.4753378,31.24173017
静安区,121.4776552,31.24622868
黄浦区,121.4734382,31.24527262
静安区,121.4775265,31.24971454
静安区,121.4735255,31.24904041
静安区,121.4582492,31.25153434
静安区,121.4588563,31.25232134
静安区,121.4613617,31.25312594
静安区,121.4582454,31.25384191
静安区,121.4658461,31.25401724
静安区,121.4630425,31.25700659
静安区,121.4676031,31.25682045
静安区,121.4593825,31.25862873
黄浦区,121.4781171,31.24481312
静安区,121.4873441,31.25047163
静安区,121.4788477,31.24669306
静安区,121.4794114,31.24690642
静安区,121.4823353,31.24841212
静安区,121.4825508,31.24773333
静安区,121.4812674,31.24826266
静安区,121.4824412,31.2477973
静安区,121.4812099,31.24863066
静安区,121.4817355,31.24856102
黄浦区,121.4941939,31.24217338
黄浦区,121.4938008,31.24189899
黄浦区,121.4941798,31.24230053
黄浦区,121.4971262,31.24354702
黄浦区,121.4971522,31.24573252
黄浦区,121.4944845,31.24536372
黄浦区,121.49285,31.24425133
黄浦区,121.4942474,31.24408057
黄浦区,121.4930366,31.24421701
黄浦区,121.4949433,31.2463275
黄浦区,121.4931492,31.24754215
黄浦区,121.4938625,31.24739059
黄浦区,121.4938307,31.24694903
黄浦区,121.4973435,31.24615275
黄浦区,121.4970789,31.24611613
黄浦区,121.4953048,31.2489002
虹口区,121.4951614,31.25040346
黄浦区,121.4944004,31.24863017
黄浦区,121.4926846,31.24941264
虹口区,121.4922382,31.25072512
虹口区,121.4933428,31.25206496
虹口区,121.4936016,31.25069311
虹口区,121.496646,31.25071439
虹口区,121.4975357,31.25497241
虹口区,121.4967232,31.25446688
虹口区,121.4960043,31.25459683
虹口区,121.4972617,31.25425298
虹口区,121.4967193,31.25433095
虹口区,121.4951695,31.25536632
虹口区,121.4967387,31.25624032
虹口区,121.4908432,31.25712749
虹口区,121.4912585,31.25724472
虹口区,121.4919518,31.25742337
虹口区,121.492042,31.25745217
虹口区,121.4913576,31.25750031
虹口区,121.4918151,31.25869386
虹口区,121.4904557,31.25826566
虹口区,121.4920768,31.25782063
虹口区,121.4928008,31.25827922
虹口区,121.4917167,31.25768042
静安区,121.4834,31.25875071
虹口区,121.4976011,31.26813644
虹口区,121.4942212,31.26728373
虹口区,121.4883913,31.26497154
虹口区,121.4905505,31.26597525
虹口区,121.4882624,31.26830462
虹口区,121.4896452,31.26794178
虹口区,121.4880085,31.27022106
虹口区,121.4905769,31.27378279
虹口区,121.4906143,31.27356432
虹口区,121.4894606,31.2739849
虹口区,121.4886828,31.27381367
虹口区,121.4902015,31.27385412
虹口区,121.4895652,31.27372442
虹口区,121.4968271,31.26939205
虹口区,121.4968901,31.26951543
虹口区,121.4944988,31.27261117
虹口区,121.4860367,31.27086086
虹口区,121.4863568,31.27320692
虹口区,121.4869088,31.27245505
虹口区,121.4852926,31.27615806
虹口区,121.4862852,31.27694518
虹口区,121.4785178,31.27639398
虹口区,121.4792795,31.27644561
虹口区,121.4790603,31.2765937
虹口区,121.4795362,31.27708364
静安区,121.458125,31.26158135
静安区,121.4629236,31.26266284
静安区,121.4624655,31.26315226
静安区,121.4634525,31.26278408
静安区,121.4656698,31.26222701
静安区,121.4751403,31.26613077
静安区,121.4712901,31.27081641
静安区,121.4733303,31.2734339
静安区,121.4730615,31.27290606
静安区,121.4617538,31.27440213
静安区,121.4670393,31.27356346
静安区,121.4653569,31.2728841
普陀区,121.4217245,31.24382512
普陀区,121.426524,31.24309567
普陀区,121.4267451,31.24305632
普陀区,121.4265687,31.24337238
普陀区,121.4236155,31.2462322
普陀区,121.4297208,31.24407269
普陀区,121.4299998,31.24397278
普陀区,121.4322373,31.24271869
普陀区,121.4310426,31.24221972
普陀区,121.4374413,31.24413722
普陀区,121.4380161,31.24400107
普陀区,121.4372616,31.24419964
普陀区,121.4353309,31.25326459
普陀区,121.4381491,31.25463748
普陀区,121.4414227,31.24535531
普陀区,121.4428114,31.2449043
普陀区,121.438891,31.24477978
普陀区,121.4390486,31.2450339
普陀区,121.4439709,31.2439589
静安区,121.4476667,31.24292125
静安区,121.4472014,31.24344566
静安区,121.4476198,31.24270132
普陀区,121.4451022,31.24659573
普陀区,121.4438015,31.24723208
普陀区,121.4438815,31.2471473
普陀区,121.4456997,31.24713727
普陀区,121.4449472,31.24657352
普陀区,121.4475037,31.24902067
普陀区,121.4432967,31.24757459
普陀区,121.4431109,31.24748
静安区,121.4504025,31.24310114
静安区,121.4501831,31.24353994
静安区,121.4505806,31.24319541
静安区,121.4504057,31.24245218
静安区,121.4509987,31.24638125
静安区,121.4495765,31.24604374
静安区,121.4505121,31.24451556
静安区,121.4496165,31.24604961
静安区,121.4556926,31.24191515
普陀区,121.4483783,31.24862141
普陀区,121.4485072,31.24878212
普陀区,121.4485893,31.24873296
普陀区,121.4486704,31.24866479
普陀区,121.4488226,31.24842348
普陀区,121.4482482,31.24689291
普陀区,121.4526432,31.24944206
普陀区,121.4500312,31.24906377
普陀区,121.4497466,31.25099041
普陀区,121.4488282,31.24909036
普陀区,121.4498594,31.24999421
普陀区,121.4522293,31.25512638
普陀区,121.4510287,31.25517453
普陀区,121.4519358,31.255212
普陀区,121.4515952,31.25537075
普陀区,121.4519366,31.25539595
普陀区,121.4512439,31.25525751
静安区,121.4568851,31.25333626
静安区,121.4575403,31.25146097
静安区,121.4572235,31.25274099
普陀区,121.4562153,31.25480638
普陀区,121.4551486,31.25387804
普陀区,121.4553921,31.25391996
普陀区,121.4552547,31.25405311
普陀区,121.455022,31.25423902
普陀区,121.446511,31.25517307
普陀区,121.4441121,31.25579928
普陀区,121.4392664,31.25751125
普陀区,121.4438875,31.26095852
静安区,121.4548534,31.26912861
静安区,121.4547762,31.26919122
静安区,121.4527669,31.26979243
静安区,121.4509524,31.27281939
静安区,121.4566326,31.27525015
普陀区,121.4267726,31.26335809
普陀区,121.4271708,31.26350956
普陀区,121.4353129,31.27199798
普陀区,121.4373706,31.2702612
普陀区,121.4371482,31.27213578
普陀区,121.4357082,31.27594016
静安区,121.4311965,31.27890145
宝山区,121.425609,31.27194556
普陀区,121.4266224,31.27117173
宝山区,121.4257222,31.27219443
普陀区,121.4215063,31.27452186
宝山区,121.4211409,31.2768196
长宁区,121.3779982,31.21476142
长宁区,121.3771946,31.21497041
长宁区,121.377349,31.21854884
长宁区,121.3664628,31.22335255
长宁区,121.367059,31.22461902
长宁区,121.3674268,31.22334089
长宁区,121.3664321,31.22589345
长宁区,121.3644586,31.22618095
长宁区,121.3650913,31.22815328
长宁区,121.3665469,31.22887091
长宁区,121.365004,31.23186608
长宁区,121.3707248,31.22362132
长宁区,121.398814,31.20965505
长宁区,121.3950977,31.21194797
长宁区,121.3950479,31.21199258
长宁区,121.3926567,31.21250577
长宁区,121.3938495,31.2123105
长宁区,121.3978844,31.2157312
长宁区,121.3978524,31.2178803
长宁区,121.3952487,31.21788755
长宁区,121.3976676,31.22149703
长宁区,121.3937614,31.22002354
长宁区,121.3928065,31.21806591
长宁区,121.3937265,31.22009431
长宁区,121.3925565,31.22025484
长宁区,121.3909585,31.22150194
长宁区,121.3908845,31.22140861
长宁区,121.3810033,31.21337934
长宁区,121.3828849,31.21718858
长宁区,121.3819798,31.22240633
长宁区,121.3819009,31.22262173
长宁区,121.4057406,31.20421931
长宁区,121.40601,31.20574106
长宁区,121.4082851,31.2047972
长宁区,121.4071874,31.20523548
长宁区,121.407983,31.21329998
长宁区,121.4084011,31.21325623
长宁区,121.4080597,31.21231909
长宁区,121.4072291,31.21210683
长宁区,121.4062581,31.21187159
长宁区,121.4044217,31.21194836
长宁区,121.406295,31.2119052
长宁区,121.4053233,31.21220354
长宁区,121.4010191,31.20973517
长宁区,121.4010549,31.20966162
长宁区,121.3998478,31.20963128
长宁区,121.4016187,31.21140457
长宁区,121.41472,31.21016394
长宁区,121.4147934,31.2099733
长宁区,121.4139584,31.20981136
长宁区,121.4125832,31.20890419
长宁区,121.4136302,31.21003119
长宁区,121.4107106,31.21140608
长宁区,121.410812,31.21126991
长宁区,121.4133615,31.21411904
长宁区,121.4133652,31.21494529
长宁区,121.4134232,31.21632068
长宁区,121.4113976,31.21714796
长宁区,121.415395,31.21689733
长宁区,121.4139245,31.21608813
长宁区,121.4185117,31.21946146
长宁区,121.4150571,31.22272892
长宁区,121.4152044,31.22274974
长宁区,121.4079967,31.21750211
长宁区,121.4027091,31.21974755
长宁区,121.4025053,31.21902351
长宁区,121.4033257,31.21964447
长宁区,121.4006915,31.22153841
普陀区,121.401118,31.22903893
普陀区,121.3999762,31.22758722
普陀区,121.4014583,31.22752232
普陀区,121.4003604,31.22870512
普陀区,121.4181282,31.23307472
普陀区,121.4185401,31.23935257
普陀区,121.4081581,31.23813586
普陀区,121.3900544,31.23316169
普陀区,121.3851716,31.23802085
普陀区,121.3888332,31.23854224
普陀区,121.3887633,31.23841809
普陀区,121.3888852,31.23853536
普陀区,121.3882185,31.23883906
普陀区,121.3862449,31.24995358
普陀区,121.3911258,31.24359354
普陀区,121.391945,31.24313558
普陀区,121.3966933,31.24180025
普陀区,121.3832921,31.25188662
普陀区,121.4125598,31.24459818
普陀区,121.4127041,31.24465488
普陀区,121.4179156,31.24443528
普陀区,121.4183899,31.24718501
普陀区,121.4182705,31.24727872
普陀区,121.4003887,31.2548926
普陀区,121.4040966,31.25216896
普陀区,121.4041382,31.25248754
普陀区,121.408858,31.25395019
普陀区,121.4108591,31.26226936
普陀区,121.4093593,31.26197331
普陀区,121.410886,31.26223386
普陀区,121.413142,31.26350657
普陀区,121.4112656,31.2628247
嘉定区,121.3662122,31.24754883
普陀区,121.3732377,31.24304994
普陀区,121.3729077,31.24285703
嘉定区,121.3710366,31.25957843
嘉定区,121.3655195,31.25869704
嘉定区,121.3409541,31.2642633
嘉定区,121.3404155,31.26507002
嘉定区,121.3402165,31.26436773
嘉定区,121.3491695,31.26167693
青浦区,121.2321782,31.1575342
青浦区,121.2343153,31.1617314
青浦区,121.2343258,31.16098734
青浦区,121.2350163,31.16232006
青浦区,121.234406,31.16134476
松江区,121.3217979,31.15377254
松江区,121.3216981,31.15478884
松江区,121.3218333,31.15542531
闵行区,121.3329664,31.2008263
闵行区,121.334142,31.20131726
闵行区,121.3214571,31.19770364
闵行区,121.3201559,31.19771747
闵行区,121.3199778,31.19729427
闵行区,121.319819,31.19723724
闵行区,121.3218476,31.19773148
闵行区,121.3200032,31.19774853
闵行区,121.3226605,31.1963265
闵行区,121.3233066,31.1958866
闵行区,121.3261759,31.20081751
闵行区,121.325718,31.20084131
闵行区,121.3249124,31.20006924
闵行区,121.3285087,31.2010844
闵行区,121.3291418,31.20076479
闵行区,121.321026,31.20223653
闵行区,121.3219369,31.20129273
闵行区,121.3170287,31.19946915
闵行区,121.2989337,31.21376628
闵行区,121.3198682,31.21595313
闵行区,121.3195432,31.21768437
闵行区,121.3201887,31.21603116
闵行区,121.3236108,31.2149542
闵行区,121.3235747,31.21481607
闵行区,121.322966,31.21683762
闵行区,121.3214367,31.21928774
嘉定区,121.3264919,31.2444665
嘉定区,121.3307561,31.24700989
青浦区,121.0599852,31.11297178
青浦区,121.0605754,31.11332184
青浦区,121.0610721,31.1135481
青浦区,121.0609168,31.11369822
青浦区,121.0619202,31.11538179
青浦区,121.0610155,31.11585809
青浦区,121.0607148,31.11418147
青浦区,121.0606939,31.11410908
青浦区,121.0608482,31.11468497
青浦区,121.0608861,31.11475567
青浦区,121.0608702,31.11553739
青浦区,121.0607815,31.1137827
青浦区,121.0606949,31.1140591
青浦区,121.0606263,31.11519884
青浦区,121.0608382,31.11375676
青浦区,121.0604849,31.11812818
青浦区,121.0609368,31.1182176
青浦区,121.0631106,31.11758239
青浦区,121.0627911,31.11733064
青浦区,121.0631255,31.11769366
青浦区,121.0627592,31.11753106
青浦区,121.0617122,31.11676897
青浦区,121.0604978,31.1187484
青浦区,121.0889481,31.14167026
青浦区,121.0905074,31.14066241
青浦区,121.0911109,31.14086074
青浦区,121.0910763,31.14140576
青浦区,121.0888316,31.14216342
青浦区,121.102548,31.15108121
青浦区,121.1245223,31.15250867
青浦区,121.1230761,31.15544835
青浦区,121.1233957,31.15416698
青浦区,121.1235842,31.15456655
青浦区,121.1265366,31.15628372
青浦区,121.1267338,31.15593058
青浦区,121.1262169,31.15676988
青浦区,121.1265819,31.15616601
青浦区,121.1236503,31.15716276
青浦区,121.1236673,31.15716945
青浦区,121.1199931,31.14978116
青浦区,121.1197981,31.15295595
青浦区,121.1192409,31.15457095
青浦区,121.1218535,31.15436766
青浦区,121.1150599,31.15541771
青浦区,121.1163931,31.15454371
青浦区,121.1151407,31.15602804
青浦区,121.11323,31.1566338
青浦区,121.1132391,31.15655664
青浦区,121.1070334,31.16752628
青浦区,121.1075295,31.16753094
浦东新区,121.8156442,31.15560421
浦东新区,121.8179559,31.15469161
浦东新区,121.8178856,31.15480234
浦东新区,121.8169736,31.15771115
浦东新区,121.816769,31.15776318
浦东新区,121.8169898,31.15746005
浦东新区,121.6532876,31.03197319
浦东新区,121.6514139,31.03159916
浦东新区,121.6006028,31.11932484
浦东新区,121.5817387,31.12415255
浦东新区,121.7638027,31.04827749
浦东新区,121.7629453,31.04730189
浦东新区,121.7637444,31.04989648
浦东新区,121.7609498,31.04880411
浦东新区,121.7475398,31.04136861
浦东新区,121.7473217,31.0415554
浦东新区,121.7691298,31.05629029
浦东新区,121.7702051,31.0591347
浦东新区,121.7047451,31.19191337
浦东新区,121.7115786,31.19716321
浦东新区,121.7111131,31.1957224
浦东新区,121.713595,31.20320326
浦东新区,121.7091201,31.20137567
浦东新区,121.7003864,31.19595419
浦东新区,121.7040094,31.19708383
浦东新区,121.7012465,31.20162241
浦东新区,121.7044108,31.20220403
浦东新区,121.7044661,31.20126292
浦东新区,121.7042661,31.20408676
浦东新区,121.8088121,31.15364265
浦东新区,121.8101287,31.15513327
浦东新区,121.8101769,31.15495413
